X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
576019.43,2212500.75,2243.33,2.12,270.0,1.0,POINT (576019.4338876316 2212500.754760704),0.0,Neogeno-Piro,Neogene_pyro,N_3
575057.27,2212500.75,2226.76,0.89,90.0,1.0,POINT (575057.2748323632 2212500.7547607366),0.0,Neogeno-Piro,Neogene_pyro,N_3
574647.52,2212500.75,2231.31,1.34,270.0,1.0,POINT (574647.5187285459 2212500.7547607506),0.0,Neogeno-Piro,Neogene_pyro,N_3
574025.09,2212500.75,2216.77,1.34,270.0,1.0,POINT (574025.0944301253 2212500.754760772),0.0,Neogeno-Piro,Neogene_pyro,N_3
573389.25,2212500.75,1194.04,1.28,270.0,1.0,POINT (573389.2497696476 2212500.7547607934),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
579620.11,2212500.75,2468.0,79.0,147.38,1.0,POINT (579620.11 2212500.75),,,F10,N_3
580579.26,2212500.75,2477.0,68.0,304.33,1.0,POINT (580579.26 2212500.75),,,ATF,N_3
581871.61,2212500.75,1383.66,1.28,270.0,1.0,POINT (581871.6063911867 2212500.7547605056),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
581845.47,2212500.75,1711.86,0.6,270.0,1.0,POINT (581845.4689303612 2212500.7547605066),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
581630.64,2212500.75,-1000.0,0.0,270.0,1.0,POINT (581630.6368793366 2212500.754760514),0.0,Cretacico-Calizas,Cretaceous_limestone,N_3
580611.97,2212500.75,1699.0,0.6,270.0,1.0,POINT (580611.9733866486 2212500.7547605485),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
580600.66,2212500.75,1355.25,1.28,270.0,1.0,POINT (580600.6601534477 2212500.754760549),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
580077.42,2212500.75,1693.43,0.6,270.0,1.0,POINT (580077.4158083224 2212500.754760567),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
580068.06,2212500.75,1343.34,1.28,270.0,1.0,POINT (580068.0564376751 2212500.754760567),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
580004.12,2212500.75,-1000.0,0.0,270.0,1.0,POINT (580004.1199945298 2212500.754760569),0.0,Cretacico-Calizas,Cretaceous_limestone,N_3
573286.06,2212500.75,1622.66,0.6,270.0,1.0,POINT (573286.0620632702 2212500.754760797),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_3
572930.44,2212500.75,2199.37,0.44,270.0,1.0,POINT (572930.4360905895 2212500.7547608092),0.0,Neogeno-Piro,Neogene_pyro,N_3
571966.03,2212500.75,2211.28,2.05,90.0,1.0,POINT (571966.027911772 2212500.754760842),0.0,Neogeno-Piro,Neogene_pyro,N_3
571176.25,2212500.75,2227.15,0.0,270.0,1.0,POINT (571176.2450822061 2212500.7547608684),0.0,Neogeno-Piro,Neogene_pyro,N_3
