Id,formation,X,Y,Z,geometry
0.0,Neogene_Volcanic,508365.37,2151825.08,1284.48,POINT (508365.3671507136 2151825.077356878)
0.0,F2,508369.15,2151825.08,2205.13,POINT (508369.1543423552 2151825.0773568787)
0.0,Paleogene_Volcanic,508435.07,2151825.08,621.29,POINT (508435.0720722704 2151825.07735689)
0.0,Quaternary_Lac,508489.33,2151825.08,2018.43,POINT (508489.327913398 2151825.077356899)
0.0,Quaternary_alluvial,508497.79,2151825.08,1937.88,POINT (508497.79474058416 2151825.0773569006)
0.0,Quaternary_Pyro2,508533.26,2151825.08,1600.49,POINT (508533.2555127693 2151825.077356906)
0.0,Neogene_Volcanic,508598.31,2151825.08,981.51,POINT (508598.31310972583 2151825.0773569173)
0.0,Cretaceous_limestone,508605.48,2151825.08,-1000.0,POINT (508605.47619881056 2151825.0773569187)
0.0,Paleogene_Volcanic,508697.13,2151825.08,41.36,POINT (508697.12640901643 2151825.077356934)
0.0,Cretaceous_limestone,508806.0,2151825.08,-1000.0,POINT (508805.9970243862 2151825.0773569522)
0.0,Quaternary_Lac,508831.37,2151825.08,2024.38,POINT (508831.3697410282 2151825.0773569564)
0.0,Quaternary_alluvial,508840.93,2151825.08,1932.56,POINT (508840.9349657353 2151825.0773569583)
0.0,Quaternary_Pyro2,508875.93,2151825.08,1596.62,POINT (508875.9281747248 2151825.077356964)
0.0,Neogene_Volcanic,508939.65,2151825.08,984.93,POINT (508939.6458385531 2151825.0773569746)
0.0,Paleogene_Volcanic,509037.86,2151825.08,42.12,POINT (509037.855822416 2151825.0773569914)
0.0,Quaternary_alluvial,509960.24,2151825.08,1915.2,POINT (509960.2399412971 2151825.077357147)
0.0,Quaternary_Pyro2,510410.49,2151825.08,1579.3,POINT (510410.49394180067 2151825.077357223)
0.0,Quaternary_alluvial,510563.49,2151825.08,1946.95,POINT (510563.4911477994 2151825.0773572484)
0.0,Quaternary_alluvial,511150.87,2151825.08,1954.89,POINT (511150.8673225511 2151825.0773573476)
0.0,Neogene_Volcanic,516053.89,2151825.08,1056.3,POINT (516053.89393488877 2151825.0773581737)
0.0,Neogene_Volcanic,516053.89,2151825.08,1056.3,POINT (516053.89393488877 2151825.0773581737)
0.0,Paleogene_Volcanic,516142.3,2151825.08,57.84,POINT (516142.29937929846 2151825.0773581886)
0.0,Paleogene_Volcanic,516142.3,2151825.08,57.84,POINT (516142.29937929846 2151825.0773581886)
,Quaternary_alluvial,512501.7829,2153007.1506,2266.0,POINT (512501.7829 2153007.1506)
,Quaternary_alluvial,513679.6308000004,2153572.8187000006,2281.0,POINT (513679.6308000004 2153572.8187000006)
,Quaternary_alluvial,513131.01719999965,2155206.4505000003,2264.0,POINT (513131.01719999965 2155206.4505000003)
,Quaternary_alluvial,513895.6107000001,2156843.6165999994,2279.0,POINT (513895.6107000001 2156843.6165999994)
,Quaternary_alluvial,516165.7401999999,2157288.1175,2299.0,POINT (516165.7401999999 2157288.1175)
0.0,Neogene_Volcanic,517107.73,2157500.75,1082.5,POINT (517107.72645908745 2157500.7547627026)
0.0,Paleogene_Volcanic,504183.95,2151825.08,616.42,POINT (504183.9500221256 2151825.0773561737)
0.0,Neogene_Volcanic,504255.35,2151825.08,1278.26,POINT (504255.3527974617 2151825.0773561853)
0.0,Quaternary_Pyro2,504293.97,2151825.08,1636.23,POINT (504293.97198427655 2151825.077356192)
0.0,Quaternary_alluvial,504323.97,2151825.08,1914.3,POINT (504323.9712773692 2151825.077356197)
