X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
546259.41,2202500.75,1837.6,0.07,270.0,1.0,POINT (546259.41 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
548945.76,2202500.75,2571.43,6.58,270.0,1.0,POINT (548945.76 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
549005.58,2202500.75,1449.45,0.05,270.0,1.0,POINT (549005.58 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
549015.95,2202500.75,-1000.0,0.0,270.0,1.0,POINT (549015.95 2202500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_5
549098.4,2202500.75,1841.13,0.07,270.0,1.0,POINT (549098.4 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
553506.19,2197516.97,2389.77,29.12,32.11,1.0,POINT (553506.19 2197516.97),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_A
553370.37,2202500.75,2681.28,40.24,270.0,1.0,POINT (553370.37 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
550359.5,2202500.75,2558.97,0.23,90.0,1.0,POINT (550359.5 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
550828.82,2202500.75,1980.54,10.3,270.0,1.0,POINT (550828.82 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
549585.28,2202500.75,1462.67,2.65,270.0,1.0,POINT (549585.28 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
549541.68,2202500.75,945.39,0.47,270.0,1.0,POINT (549541.68 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
550228.86,2202500.75,1905.73,4.41,270.0,1.0,POINT (550228.86 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
550045.45,2202500.75,2573.13,8.01,90.0,1.0,POINT (550045.45 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
552483.35,2202500.75,2585.82,0.0,270.0,1.0,POINT (552483.35 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
551382.79,2202500.75,2046.69,3.37,270.0,1.0,POINT (551382.79 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
